# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis	9507	3	1	0	0.8244	0.2050	0.5480	1.0120	1.0940
aegis	9508	3	1	0	2.6772	2.5040	2.5640	2.7640	2.9650
aegis	9509	2	1	1	1.5396	1.5345	1.5369	1.5430	1.5475
aegis	9510	3	1	0	2.5547	2.3970	2.4710	2.6420	2.6990
aegis	9511	3	1	0	0.2950	0.0620	0.1550	0.4410	2.5300
aegis	9512	3	1	0	3.4661	3.2930	3.3710	3.5610	3.6280
aegis	9513	3	0	0	1.0087	0.6710	0.8490	1.1580	1.3740
aegis	9514	3	1	0	2.8234	2.6300	2.7160	2.9240	2.9930
aegis	9515	3	0	0	1.4239	1.1580	1.2600	1.5760	1.9860
aegis	9516	3	1	0	1.1254	0.6810	0.8460	1.1360	1.2250
aegis	9517	3	1	0	2.2324	1.9460	2.0950	2.3670	2.4940
aegis	9518	3	1	0	0.2145	0.0540	0.1090	0.3080	0.7820
aegis	9519	3	1	0	1.0551	0.9530	0.9950	1.1180	1.1680
aegis	9520	3	1	0	0.4190	0.1750	0.2560	0.5490	0.6160
aegis	9521	3	1	0	0.4759	0.2690	0.3930	0.5540	0.6270
aegis	9522	3	1	0	0.8757	0.7460	0.8070	0.9420	0.9940
aegis	9523	3	1	0	0.9242	0.3620	0.6260	1.8040	5.0910
aegis	9524	3	1	0	0.8112	0.1730	0.2830	1.4100	2.5000
aegis	9525	3	1	0	3.8685	0.6200	3.3160	4.3010	4.5710
aegis	9526	3	1	0	0.3272	0.1210	0.1840	0.5290	0.6990
aegis	9527	3	1	0	0.8475	0.2720	0.5480	1.1870	1.3600
aegis	9528	3	0	0	0.0215	0.0100	0.0120	0.0380	0.0530
aegis	9529	3	1	0	1.8526	1.5150	1.6520	2.0640	2.2620
aegis	9530	3	1	0	0.8473	0.7050	0.7430	0.9710	1.0490
aegis	9531	3	1	0	1.5511	1.3080	1.3900	1.7740	1.9640
aegis	9532	3	1	0	5.7381	5.5420	5.6240	5.8560	5.9310
aegis	9533	3	1	0	1.0651	0.6800	0.8530	1.3020	1.4780
aegis	9534	3	1	0	0.7974	0.7260	0.7560	0.8400	0.8710
aegis	9535	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9536	3	1	0	3.1195	2.8910	2.9900	3.2520	3.3570
aegis	9537	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9538	3	1	0	0.3021	0.1490	0.2200	0.3840	0.4380
aegis	9539	3	1	0	0.4815	0.3470	0.4130	0.5510	0.6000
aegis	9540	3	1	0	3.8514	0.6000	3.7100	3.9810	4.0800
aegis	9541	3	1	0	0.7699	0.6880	0.7230	0.8170	0.8640
aegis	9542	3	1	0	1.1503	1.0060	1.0790	1.2260	1.2680
aegis	9543	2	0	1	0.6812	0.6782	0.6796	0.6820	0.6831
aegis	9544	3	1	0	1.4726	1.0770	1.2350	1.7340	1.9900
aegis	9545	3	1	0	1.0050	0.8600	0.9370	1.0740	1.1460
aegis	9546	3	1	0	1.8968	1.4400	1.6450	2.0820	2.1800
aegis	9547	3	1	0	3.0794	2.8520	2.9580	3.2030	3.3030
aegis	9548	3	1	0	2.4049	2.4110	2.4610	2.8570	3.0540
aegis	9549	3	1	0	1.0637	0.9620	1.0030	1.1230	1.1690
aegis	9550	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	9551	2	1	1	0.8185	0.7764	0.8004	0.8280	0.9219
aegis	9552	3	1	0	2.7077	3.0020	3.0350	3.3330	3.5150
aegis	9553	2	1	1	1.9285	1.8966	1.9138	1.9395	1.9518
aegis	9554	3	1	0	4.2393	4.1010	4.1580	4.3240	4.3780
aegis	9555	3	1	0	2.4337	2.1510	2.2970	2.5780	2.6990
aegis	9556	3	1	0	2.3690	1.2710	2.1470	2.6440	2.8220
aegis	9557	3	1	0	0.3820	0.3310	0.3570	0.4080	0.4280
aegis	9558	3	0	0	2.2377	2.1960	2.2300	2.5410	2.7290
aegis	9559	3	1	0	1.2736	0.2910	0.6040	2.0600	2.9310
aegis	9560	3	1	0	1.2515	1.1360	1.1940	1.3110	1.3810
aegis	9561	3	1	0	1.8234	0.3890	1.1960	2.4440	2.8000
aegis	9562	3	1	0	1.1824	0.8350	1.0130	1.3420	1.4850
aegis	9563	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9564	3	1	0	3.0812	2.8540	2.9550	3.2070	3.3070
aegis	9565	3	1	0	3.2037	3.0900	3.1370	3.2750	3.3230
aegis	9566	3	0	0	0.6557	0.1380	0.3240	1.0460	1.2950
aegis	9567	2	1	1	1.9037	1.8989	1.9012	1.9052	1.9071
aegis	9568	3	1	0	1.0538	0.2020	0.3780	1.5520	2.3840
aegis	9569	3	1	0	2.3038	2.0850	2.2010	2.4050	2.4910
aegis	9570	3	1	0	1.0868	0.9820	1.0300	1.1410	1.1850
aegis	9571	3	0	0	2.6325	2.3580	2.4750	2.8140	2.9310
aegis	9572	3	1	0	0.0847	0.0140	0.0290	0.1640	0.2950
aegis	9573	3	1	0	2.4251	1.1390	1.7660	3.0400	3.3960
aegis	9574	3	1	0	2.4355	2.2820	2.3440	2.5350	2.6220
aegis	9575	3	1	0	2.8882	2.7010	2.7850	2.9940	3.1000
aegis	9576	3	1	0	1.2731	0.8080	1.0510	1.4870	1.9040
aegis	9577	3	1	0	0.5002	0.4150	0.4480	0.5500	0.5770
aegis	9578	3	1	0	0.0439	0.0150	0.0280	0.0650	0.3190
aegis	9579	3	1	0	2.5479	2.3000	2.4120	2.6730	2.7810
aegis	9580	3	1	0	0.8826	0.7090	0.8090	0.9640	1.0450
aegis	9581	3	1	0	2.6976	2.6010	2.6420	2.7550	2.7750
aegis	9582	3	1	0	2.7001	2.0480	2.4150	2.9660	3.2590
aegis	9583	3	1	0	0.3708	0.1280	0.2430	0.4960	0.6210
aegis	9584	3	1	0	1.6781	1.1710	1.4120	1.9450	2.1780
aegis	9585	3	1	0	0.9967	0.7980	0.8840	1.0860	1.2950
aegis	9586	3	1	0	1.5393	1.3020	1.3770	1.7030	1.8680
aegis	9587	3	1	0	0.8214	0.7800	0.8020	1.0190	1.0350
aegis	9588	3	1	0	0.2502	0.1810	0.2200	0.2750	0.3300
aegis	9589	3	1	0	0.5289	0.3260	0.4740	0.6040	0.7340
aegis	9590	3	1	0	0.7557	0.6260	0.6660	0.8340	0.8600
aegis	9591	3	1	0	5.2388	4.7940	5.0100	5.4620	5.6300
aegis	9592	3	1	0	0.8702	0.5570	0.6950	1.0410	1.3630
aegis	9593	3	1	0	2.1227	1.8900	2.0180	2.2280	2.2890
aegis	9594	3	1	0	0.4393	0.3330	0.3940	0.4810	0.5550
aegis	9595	3	1	0	4.3998	3.0900	3.5170	4.9500	5.3370
aegis	9596	3	0	0	0.9042	0.4180	0.6650	1.0020	1.1110
aegis	9597	3	1	0	1.4526	0.6530	0.9720	2.0390	2.5130
aegis	9598	3	1	0	1.8238	1.7180	1.7530	1.8950	2.0130
aegis	9599	3	1	0	0.7417	0.0660	0.1690	0.6420	0.7710
aegis	9600	3	1	0	0.5137	0.3850	0.4520	0.5770	0.6190
aegis	9601	3	1	0	0.5137	0.0930	0.2180	0.7490	0.8760
aegis	9602	1	1	0	0.3457	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9603	3	1	0	0.1715	0.0780	0.1110	0.2490	0.2900
aegis	9604	3	1	0	1.1827	0.2720	0.5550	1.1830	1.2140
aegis	9605	3	1	0	1.0424	0.4830	0.7790	4.9070	5.6630
aegis	9606	3	1	0	3.8038	3.7000	3.7380	3.8740	3.9160
aegis	9607	3	1	0	1.0509	0.9400	0.9980	1.1080	1.1390
aegis	9608	3	1	0	2.2156	0.4300	0.8710	3.3290	3.6260
aegis	9609	3	0	0	3.2126	2.9210	3.0460	3.3840	3.5440
aegis	9610	1	1	0	0.5479	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9611	3	1	0	0.7275	0.4340	0.6330	0.8220	0.9250
aegis	9612	3	1	0	0.7032	0.6270	0.6600	0.7470	0.7780
aegis	9613	2	1	1	1.3210	1.2228	1.3041	2.0143	2.1271
aegis	9614	3	1	0	1.0315	0.4120	0.7100	1.3040	1.4910
aegis	9615	3	1	0	1.7248	1.1600	1.3690	2.0690	2.3390
aegis	9616	3	1	0	1.3986	1.1700	1.2810	1.4340	1.4660
aegis	9617	3	1	0	3.1872	1.6270	2.5170	3.6540	4.0770
aegis	9618	3	1	0	1.7727	1.4790	1.6040	1.9640	2.1720
aegis	9619	3	0	0	1.5151	1.3070	1.3980	1.5650	2.0920
aegis	9620	3	1	0	2.1700	1.9970	2.0790	2.2640	2.3310
aegis	9621	3	1	0	0.3112	0.2260	0.2590	0.3590	0.3880
aegis	9622	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9623	3	1	0	3.6464	2.9180	3.2440	4.1080	4.4690
aegis	9624	3	1	0	0.5024	0.1170	0.2490	0.5300	0.5620
aegis	9625	3	1	0	1.1971	0.3780	0.8240	1.4540	1.5650
aegis	9626	3	0	0	0.4725	0.1110	0.4620	2.7920	3.0730
aegis	9627	3	1	0	0.0427	0.0110	0.0190	0.0650	0.0760
aegis	9628	3	1	0	2.3917	0.4300	0.8400	4.2600	4.9870
aegis	9629	2	1	1	1.4621	1.4069	1.4572	1.5648	1.7384
aegis	9630	3	1	0	4.5173	4.2100	4.3300	4.7270	4.9930
aegis	9631	3	0	0	2.8263	2.5430	2.6770	2.9780	3.1440
aegis	9632	2	1	1	1.3596	1.3537	1.3563	1.3608	1.3629
aegis	9633	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	9634	3	1	0	0.3868	0.1080	0.2210	0.5880	0.7600
aegis	9635	3	1	0	1.6180	1.4210	1.5180	1.7130	1.8660
aegis	9636	3	1	0	2.2475	1.9940	2.1300	2.3530	2.4160
aegis	9637	3	1	0	2.6289	2.5040	2.5550	2.7080	2.7640
aegis	9638	3	1	0	2.5549	2.2460	2.3650	2.8340	3.0500
aegis	9639	3	1	0	1.8844	1.3490	1.7510	2.0730	2.1820
aegis	9640	3	1	0	0.4719	0.0900	0.3930	0.5740	0.6400
aegis	9641	3	1	0	0.2277	0.0160	0.0400	0.4000	0.5940
aegis	9642	3	1	0	1.6326	1.2680	1.4350	1.8220	1.9790
aegis	9643	3	1	0	3.8487	3.6090	3.7200	3.9770	4.0730
aegis	9644	3	1	0	1.8492	1.3060	1.5670	2.1400	2.3460
aegis	9645	3	1	0	1.6569	1.3500	1.4920	1.8080	1.9200
aegis	9646	3	1	0	1.8083	1.3680	1.4850	2.0420	2.1640
aegis	9647	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9648	3	1	0	1.1091	0.4390	0.7450	1.4820	2.3400
aegis	9649	3	1	0	0.1614	0.0230	0.0600	0.2530	0.3230
aegis	9650	3	1	0	1.1756	0.9810	1.1350	1.2270	1.3140
aegis	9651	3	1	0	1.2061	0.5990	0.8480	1.5120	1.8730
aegis	9652	3	1	0	0.3890	0.2800	0.3390	3.4240	3.5470
aegis	9653	3	0	0	1.8700	1.6520	1.7690	1.9710	2.0730
aegis	9654	3	1	0	0.3997	0.0320	0.0990	0.7830	1.2920
aegis	9655	3	1	0	1.6720	1.1260	1.3600	1.9870	2.2440
aegis	9656	3	1	0	1.3489	1.2040	1.2610	1.4400	1.6190
aegis	9657	3	0	0	2.5924	2.2720	2.4630	2.7340	2.9550
aegis	9658	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	9659	2	1	1	2.1252	1.9075	2.0051	2.1382	2.1843
aegis	9660	3	1	0	0.9318	0.6690	0.7800	1.0650	1.4290
aegis	9661	3	0	0	0.9933	0.7960	0.8770	1.0910	1.2870
aegis	9662	3	1	0	2.0120	1.8250	1.9250	2.1010	2.1860
aegis	9663	3	1	0	0.6293	0.5370	0.5890	0.6700	0.7000
aegis	9664	3	1	0	2.3781	2.1600	2.2630	2.5220	2.6190
aegis	9665	3	1	0	2.9661	2.1950	2.6090	3.3060	3.7190
aegis	9666	3	1	0	0.5704	0.5100	0.5460	2.5710	2.7070
aegis	9667	3	1	0	0.7589	0.6760	0.7080	0.8070	0.9320
aegis	9668	3	1	0	2.1425	1.4560	1.9750	2.3320	2.4370
aegis	9669	2	1	1	2.7397	2.7211	2.7289	2.7452	2.8729
aegis	9670	3	1	0	2.1498	1.5020	2.0150	2.3180	2.3940
aegis	9671	3	1	0	0.8624	0.7760	0.8140	0.9140	0.9570
aegis	9672	3	1	0	0.1084	0.0160	0.0320	0.1890	0.2700
aegis	9673	3	1	0	1.8506	1.5190	1.7100	2.0070	2.0970
aegis	9674	3	1	0	0.1583	0.0260	0.0680	0.2380	0.3390
aegis	9675	3	1	0	0.8558	0.6750	0.7680	0.9520	1.0090
aegis	9676	2	1	1	1.5370	1.5283	1.5325	1.5409	1.5465
aegis	9677	3	1	0	1.3787	1.2440	1.2910	1.4350	1.8400
aegis	9678	3	1	0	1.2943	1.0350	1.1530	1.4120	1.5610
aegis	9679	3	0	0	2.1935	2.2190	2.2460	2.4800	2.6080
aegis	9680	3	1	0	0.6284	0.2450	0.4820	0.7710	0.9630
aegis	9681	3	1	0	1.7225	1.3960	1.5270	1.8900	2.0080
aegis	9682	3	1	0	0.1180	0.0160	0.0420	0.1960	0.3410
aegis	9683	3	1	0	0.0192	0.0100	0.0110	0.0350	0.0500
aegis	9684	3	1	0	0.8864	0.5820	0.7610	0.9960	1.0500
aegis	9685	3	0	0	2.4774	0.7480	1.7690	3.1580	3.5100
aegis	9686	3	1	0	1.1135	1.0040	1.0440	1.1790	1.2240
aegis	9687	3	1	0	1.4561	1.2460	1.3100	1.6310	1.8270
aegis	9688	3	1	0	2.1438	1.2210	1.7200	2.4680	2.6240
aegis	9689	3	1	0	0.6057	0.4860	0.5460	0.6630	0.6990
aegis	9690	3	1	0	4.9832	0.7650	4.2720	5.4590	5.7190
aegis	9691	3	1	0	1.8940	1.4000	1.6190	2.2110	2.6460
aegis	9692	3	1	0	1.7329	1.1350	1.3880	2.0860	2.3830
aegis	9693	3	1	0	2.9831	2.5940	2.7390	3.2500	3.3690
aegis	9694	3	0	0	1.8132	1.2490	1.5510	2.0680	2.3300
aegis	9695	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9696	3	1	0	3.3591	0.1980	2.9540	3.4870	3.6010
aegis	9697	3	1	0	0.6601	0.4040	0.5050	0.6470	0.6670
aegis	9698	3	1	0	4.6612	0.5010	0.7180	4.9260	5.2830
aegis	9699	3	1	0	1.1256	0.6240	0.9320	1.2920	1.4390
aegis	9700	3	1	0	0.9049	0.7880	0.8420	0.9720	1.0190
aegis	9701	3	1	0	3.1380	0.6360	1.3570	4.3870	5.2860
aegis	9702	3	1	0	2.2813	2.2060	2.2430	2.4990	2.6180
aegis	9703	3	1	0	1.6872	1.5400	1.5940	1.7850	1.8880
aegis	9704	3	1	0	1.1195	1.0280	1.0730	1.1580	1.2240
aegis	9705	3	1	0	2.4971	2.2560	2.3700	2.6280	2.7320
aegis	9706	3	1	0	0.4357	0.1990	0.2960	0.5560	0.6250
aegis	9707	3	0	0	2.3785	1.4010	2.0800	2.6820	2.8910
aegis	9708	3	1	0	2.7341	2.5210	2.6190	2.8490	2.9330
aegis	9709	3	0	0	1.0361	0.7070	0.8180	1.0970	1.1700
aegis	9710	3	1	0	0.8974	0.6830	0.7740	1.0320	1.1220
aegis	9711	3	1	0	1.1895	1.0790	1.1300	1.2480	1.2860
aegis	9712	3	0	0	2.4135	2.2120	2.3010	2.5530	2.6140
aegis	9713	3	1	0	4.6487	4.1440	4.4000	4.9140	5.1390
aegis	9714	3	1	0	0.3441	0.0860	0.2450	0.4560	0.5590
aegis	9715	2	1	1	0.5197	0.3908	0.4339	0.5400	0.5764
aegis	9716	3	0	0	0.6048	0.5280	0.5590	0.6530	0.6830
aegis	9717	3	1	0	2.6347	2.4130	2.5090	2.8380	2.9880
aegis	9718	3	0	0	1.3647	0.0210	0.0620	1.4600	1.5800
aegis	9719	3	1	0	2.7202	2.6110	2.6620	2.7820	2.8130
aegis	9720	3	1	0	0.4771	0.4100	0.4290	0.5390	0.5880
aegis	9721	3	1	0	0.3200	0.1240	0.2310	0.4130	0.4870
aegis	9722	3	1	0	0.6084	0.0730	0.2440	0.9730	1.2700
aegis	9723	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9724	3	1	0	0.8544	0.3090	0.5990	1.0730	1.3050
aegis	9725	2	1	1	0.2355	0.1595	0.1938	0.2931	0.3507
aegis	9726	1	1	1	0.8159	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9727	3	0	0	3.5164	3.1140	3.3140	3.7210	3.8870
aegis	9728	3	0	0	1.9047	0.6380	1.6300	2.2730	2.5280
aegis	9729	3	1	0	1.2244	1.1460	1.1810	1.2680	1.2940
aegis	9730	3	1	0	0.1037	0.0190	0.0340	0.1740	0.2140
aegis	9731	3	1	0	0.9089	0.4870	0.7090	1.0890	1.2640
aegis	9732	3	1	0	0.5206	0.1870	0.3790	0.6640	0.9400
aegis	9733	3	0	0	4.4604	4.2030	4.3300	4.5920	4.6870
aegis	9734	3	1	0	1.0511	0.7920	0.9450	1.1530	1.2450
aegis	9735	3	1	0	3.2112	2.6640	2.9780	3.5290	3.8600
aegis	9736	3	0	0	0.0100	0.0100	0.0110	0.0290	0.0450
aegis	9737	3	1	0	1.1791	0.7410	0.9910	1.3640	1.9110
aegis	9738	3	1	0	2.1995	2.2970	2.3240	2.5950	2.7510
aegis	9739	3	1	0	0.9709	0.4760	0.7340	1.1650	1.4370
aegis	9740	3	1	0	2.8018	2.5780	2.6920	2.9120	3.0030
aegis	9741	3	1	0	2.6607	0.1880	0.4210	2.8080	3.0150
aegis	9742	3	1	0	1.1376	0.8610	1.0470	1.2640	1.3640
aegis	9743	3	1	0	0.8015	0.7610	0.7760	0.8250	0.8440
aegis	9744	3	1	0	1.7174	1.5100	1.5900	1.8540	1.9850
aegis	9745	3	1	0	0.2118	0.0600	0.1260	0.2950	0.4130
aegis	9746	3	1	0	0.7424	0.2740	0.5650	0.9310	1.0730
aegis	9747	3	1	0	1.1161	0.3080	0.6310	1.3640	2.1910
aegis	9748	3	1	0	1.5049	0.8130	1.1740	1.9040	2.2150
aegis	9749	3	1	0	2.0291	1.1110	1.4830	2.3960	2.5350
aegis	9750	3	1	0	0.0254	0.0100	0.0120	0.0420	0.0550
aegis	9751	3	1	0	0.8664	0.7900	0.8260	0.9090	0.9370
aegis	9752	3	1	0	1.3656	1.2540	1.2980	1.4410	1.5050
aegis	9753	3	1	0	1.2428	1.1030	1.1860	1.3010	1.3410
aegis	9754	3	1	0	2.0622	1.8320	1.9210	2.1950	2.2850
aegis	9755	3	1	0	1.8216	0.3550	0.6880	2.5650	2.9180
aegis	9756	3	1	0	2.4094	2.1800	2.2890	2.5750	2.6800
aegis	9757	3	1	0	2.3991	2.1310	2.2600	2.5570	2.6690
aegis	9758	2	1	1	1.7927	1.7859	1.7891	1.7945	1.7976
aegis	9759	3	1	0	0.6892	0.2090	0.4590	0.9110	1.1000
aegis	9760	3	1	0	1.3443	1.1940	1.2670	1.4260	1.5150
aegis	9761	3	1	0	4.2093	3.9510	4.0770	4.3430	4.4430
aegis	9762	3	1	0	0.3445	0.1650	0.2290	0.4540	0.5830
aegis	9763	3	1	0	2.3823	2.2230	2.2850	2.5500	2.6540
aegis	9764	3	0	0	0.1100	0.0170	0.0330	0.1770	0.2500
aegis	9765	3	1	0	0.3942	0.3240	0.3550	0.4340	0.4790
aegis	9766	3	1	0	1.7034	1.3740	1.5020	1.9040	2.0620
aegis	9767	3	1	0	1.3166	1.1850	1.2380	1.3960	1.5210
aegis	9768	3	1	0	4.0671	3.6120	3.8710	4.2790	4.4410
aegis	9769	3	1	0	2.3233	0.2160	0.5960	3.4220	3.9610
aegis	9770	3	1	0	1.8409	1.5390	1.6910	2.0060	2.1150
aegis	9771	3	1	0	0.0503	0.0120	0.0220	0.0730	0.1010
aegis	9772	3	1	0	0.2491	0.0620	0.1320	0.3500	0.7000
aegis	9773	3	1	0	0.6196	0.5430	0.5810	0.6580	0.6820
aegis	9774	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9775	3	1	0	1.5160	1.1670	1.2630	1.9210	2.2350
aegis	9776	3	1	0	2.0489	1.1230	1.5510	2.5760	3.0500
aegis	9777	3	1	0	1.1322	0.2520	0.5920	1.1460	1.2120
aegis	9778	3	1	0	0.2717	0.1720	0.2380	0.3100	0.3510
aegis	9779	3	1	0	0.5472	0.0690	0.2570	0.8290	1.0410
aegis	9780	3	1	0	0.7448	0.4130	0.6110	0.9350	5.3930
aegis	9781	3	1	0	2.2877	2.3100	2.3390	2.6090	2.7680
aegis	9782	3	1	0	0.9623	0.0860	0.2190	0.4410	0.4630
aegis	9783	3	1	0	3.1447	2.6130	2.9180	3.3710	3.5540
aegis	9784	3	1	0	1.9973	1.5230	1.8780	2.1350	2.2210
aegis	9785	3	1	0	3.8565	3.4870	3.6550	4.0620	4.2150
aegis	9786	3	1	0	0.9423	0.7230	0.8290	1.0460	1.1860
aegis	9787	3	1	0	1.6914	1.5540	1.6100	1.7750	1.8380
aegis	9788	3	1	0	0.8438	0.6720	0.7570	0.9300	0.9800
aegis	9789	3	1	0	1.4665	1.3450	1.3980	1.5390	1.5860
aegis	9790	3	1	0	0.7680	0.6470	0.6990	0.8370	0.9310
aegis	9791	3	1	0	0.2440	0.1970	0.2180	0.2700	0.2910
aegis	9792	3	1	0	0.9807	0.8630	0.9380	1.0270	1.0530
aegis	9793	3	1	0	1.0208	0.7440	0.9320	1.1100	1.1460
aegis	9794	3	1	0	2.4931	2.5430	2.5560	2.7000	2.7710
aegis	9795	3	0	0	1.8184	0.4760	0.9260	2.8460	3.8200
aegis	9796	2	1	1	1.2830	1.2783	1.2801	1.2841	1.2862
aegis	9797	2	1	1	1.2255	1.0712	1.1935	1.2344	1.2601
aegis	9798	3	1	0	1.9939	1.8240	1.9050	2.0790	2.1700
aegis	9799	2	1	1	1.3549	1.3505	1.3534	1.3624	1.3662
aegis	9800	1	1	0	0.4620	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9801	3	1	0	2.5937	2.3510	2.4690	2.7200	2.8240
aegis	9802	3	1	0	3.5126	3.3130	3.4000	3.6270	3.7430
aegis	9803	3	1	0	1.4008	1.2320	1.3090	1.4970	1.5780
aegis	9804	3	1	0	1.6885	1.3960	1.5440	1.8240	1.9690
aegis	9805	3	1	0	0.4672	0.0860	0.2280	0.8440	0.9870
aegis	9806	3	1	0	0.8919	0.8260	0.8550	0.9270	0.9750
aegis	9807	3	1	0	1.0900	0.2450	0.5160	2.0160	3.3390
aegis	9808	3	1	0	0.6929	0.1130	0.2730	0.9650	2.8890
aegis	9809	3	1	0	0.3112	0.0990	0.1970	0.4310	0.5310
aegis	9810	3	1	0	1.9114	1.2230	1.5010	2.3230	2.6240
aegis	9811	3	1	0	2.4090	2.5090	2.5350	2.7700	2.9340
aegis	9812	3	1	0	2.6987	2.5430	2.6170	2.7730	2.8700
aegis	9813	3	1	0	3.7568	0.5220	3.5290	3.9110	4.0850
aegis	9814	3	1	0	0.7323	0.3290	0.6070	0.8680	0.9550
aegis	9815	3	1	0	0.2458	0.0390	0.1380	0.3670	0.5150
aegis	9816	3	1	0	2.4623	2.3280	2.3870	2.5390	2.6080
aegis	9817	3	1	0	2.3730	2.1500	2.2390	2.8120	3.1910
aegis	9818	3	1	0	2.3448	1.8490	2.1980	2.5200	2.6550
aegis	9819	3	1	0	3.7066	3.4860	3.5760	3.8370	3.9570
aegis	9820	3	1	0	3.1429	2.7290	2.9350	3.3770	3.5420
aegis	9821	3	1	0	1.3593	1.1570	1.2470	1.4690	1.5720
aegis	9822	3	1	0	3.9468	3.3680	3.6490	4.2880	4.5160
aegis	9823	3	0	0	1.2876	1.2040	1.2410	1.3370	1.3870
aegis	9824	3	1	0	0.7414	0.6760	0.7050	0.7810	0.8150
aegis	9825	3	1	0	1.0503	0.8940	0.9940	1.1120	1.1610
aegis	9826	3	1	0	1.4293	0.3370	0.6720	2.0450	3.4450
aegis	9827	3	1	0	1.6637	1.1600	1.4520	1.8650	2.0470
aegis	9828	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9829	3	1	0	0.3968	0.2340	0.2810	2.8960	3.2400
aegis	9830	3	1	0	0.9800	0.5160	0.7190	1.4640	5.2840
aegis	9831	3	1	0	1.5084	1.0150	1.2660	1.6120	1.6520
aegis	9832	3	1	0	1.5562	1.2570	1.3810	1.7640	1.9670
aegis	9833	3	1	0	2.3318	1.3810	2.0570	2.6350	2.8300
aegis	9834	3	1	0	0.4238	0.1780	0.3170	0.6580	3.4770
aegis	9835	2	1	1	1.1880	1.1850	1.1864	1.1895	1.1911
aegis	9836	3	1	0	1.5896	1.2640	1.3420	1.8180	1.9330
aegis	9837	3	1	0	3.2385	3.0570	3.2150	3.9780	4.4130
aegis	9838	3	1	0	2.6314	1.8000	2.1630	3.0950	3.4190
aegis	9839	3	1	0	2.4670	2.3390	2.3910	2.5450	2.6190
aegis	9840	3	0	0	1.4282	0.9850	1.0760	1.8020	1.9940
aegis	9841	3	1	0	1.3203	1.1520	1.2310	1.4050	1.5810
aegis	9842	2	1	1	1.3845	1.3804	1.3822	1.3860	1.3879
aegis	9843	3	0	0	2.2019	2.1180	2.1560	2.3950	2.5330
aegis	9844	3	1	0	1.2680	1.1880	1.2210	1.3170	1.3560
aegis	9845	3	1	0	0.8906	0.6620	0.7910	0.9910	1.0890
aegis	9846	3	1	0	1.4598	0.9240	1.1420	1.8360	2.2050
aegis	9847	3	1	0	0.7350	0.4500	0.6050	0.8900	1.0260
aegis	9848	3	1	0	1.6982	1.4020	1.5100	1.8720	2.0200
aegis	9849	3	1	0	0.7366	0.6890	0.7060	0.7680	0.7890
aegis	9850	3	1	0	1.8741	1.4510	1.6200	2.1290	2.3270
aegis	9851	3	1	0	1.5273	0.0440	1.3900	1.5750	1.7230
aegis	9852	3	1	0	0.7911	0.6830	0.7220	0.8830	0.9970
aegis	9853	3	1	0	3.3563	3.1340	3.2190	3.4990	3.6880
aegis	9854	3	0	0	1.8121	1.0870	1.4490	2.1830	2.6770
aegis	9855	3	1	0	1.7828	0.3570	0.6990	3.2690	3.6700
aegis	9856	3	1	0	1.0667	0.9440	1.0130	1.1250	1.1550
aegis	9857	3	1	0	1.5401	1.1910	1.3440	1.5590	1.5860
aegis	9858	3	1	0	0.2423	0.0760	0.1470	0.3330	0.4060
aegis	9859	3	1	0	2.8100	2.6540	2.7380	2.8870	2.9530
aegis	9860	3	1	0	0.4643	0.3440	0.4050	0.5330	0.5760
aegis	9861	3	0	0	1.6602	1.0620	1.5830	1.7400	1.7910
aegis	9862	3	1	0	0.9365	0.7610	0.8510	1.0200	1.1170
aegis	9863	3	1	0	0.7304	0.6560	0.6930	0.7690	0.8070
aegis	9864	3	1	0	1.3935	1.1980	1.2970	1.4870	1.6460
aegis	9865	1	1	1	1.0603	-1.0000	-1.0000	-1.0000	-1.0000
aegis	9866	3	1	0	0.6944	0.6310	0.6570	0.7300	0.7980
aegis	9867	3	1	0	0.5142	0.3100	0.4390	3.2160	3.4650
aegis	9868	3	1	0	0.6656	0.0210	0.0660	1.5660	1.6730
aegis	9869	3	1	0	2.6069	2.3110	2.4590	2.7570	2.8710
